User ID,Item ID
57,234094
57,78040
57,78038
57,78037
57,78036
57,78035
57,78034
57,78033
57,78032
57,78031
58,77207
58,209217
58,37323
58,87927
58,191646
58,15883
58,100288
58,182140
58,10230
58,106505
59,182140
59,232026
59,188045
59,220725
59,33295
59,225488
59,141246
59,213132
59,61417
59,14582
60,142407
60,229443
60,48944
60,157486
60,228171
60,184804
60,68227
60,188759
60,142190
60,132831
61,234094
61,78040
61,78038
61,78037
61,78036
61,78035
61,78034
61,78033
61,78032
61,78031
62,234094
62,78040
62,78038
62,78037
62,78036
62,78035
62,78034
62,78033
62,78032
62,78031
63,47310
63,168336
63,78475
63,159087
63,83962
63,181948
63,33895
63,61039
63,111052
63,127041
64,48944
64,99746
64,196397
64,184061
64,142190
64,182140
64,74107
64,170655
64,11308
64,201295
65,137441
65,44308
65,98014
65,92089
65,188742
65,68062
65,99617
65,95005
65,224018
65,115747
66,234094
66,78040
66,78038
66,78037
66,78036
66,78035
66,78034
66,78033
66,78032
66,78031
67,142407
67,191646
67,133942
67,68227
67,188759
67,205817
67,11627
67,37323
67,71531
67,212048
68,78198
68,178020
68,184804
68,122930
68,220425
68,33999
68,111139
68,214376
68,104461
68,133969
69,137441
69,231668
69,141515
69,74588
69,205313
69,115747
69,170230
69,170586
69,136052
69,76945
70,234094
70,78040
70,78038
70,78037
70,78036
70,78035
70,78034
70,78033
70,78032
70,78031
71,234094
71,78040
71,78038
71,78037
71,78036
71,78035
71,78034
71,78033
71,78032
71,78031
72,99617
72,224018
72,126519
72,7561
72,163639
72,51907
72,184816
72,34732
72,52687
72,151016
73,620
73,171228
73,182777
73,184061
73,170973
73,74107
73,208890
73,161118
73,33270
73,217271
74,184804
74,61445
74,225062
74,96532
74,10136
74,162902
74,193040
74,188045
74,220725
74,150687
75,184061
75,74107
75,52814
75,185666
75,24441
75,11914
75,129714
75,91805
75,109986
75,21259
76,234094
76,78040
76,78038
76,78037
76,78036
76,78035
76,78034
76,78033
76,78032
76,78031
77,234094
77,78040
77,78038
77,78037
77,78036
77,78035
77,78034
77,78033
77,78032
77,78031
78,185039
78,52339
78,147113
78,205915
78,77367
78,31628
78,54567
78,197708
78,51907
78,233601
79,234094
79,78040
79,78038
79,78037
79,78036
79,78035
79,78034
79,78033
79,78032
79,78031
80,120665
80,61445
80,71531
80,72097
80,182140
80,184061
80,217271
80,154904
80,117048
80,15716
81,234094
81,78040
81,78038
81,78037
81,78036
81,78035
81,78034
81,78033
81,78032
81,78031
82,154165
82,182140
82,231883
82,169116
82,201228
82,67225
82,205817
82,78949
82,208820
82,117048
83,214844
83,198568
83,106696
83,180429
83,31226
83,191219
83,142637
83,77207
83,75768
83,620
84,63584
84,229443
84,60702
84,185666
84,87434
84,157486
84,38419
84,228898
84,184804
84,129714
85,234094
85,78040
85,78038
85,78037
85,78036
85,78035
85,78034
85,78033
85,78032
85,78031
86,120326
86,24441
86,185285
86,180429
86,46836
86,24492
86,206080
86,33295
86,52814
86,14152
87,27779
87,230848
87,206080
87,79401
87,32750
87,198568
87,55946
87,115152
87,206048
87,17491
88,234094
88,78040
88,78038
88,78037
88,78036
88,78035
88,78034
88,78033
88,78032
88,78031
89,78198
89,112152
89,61405
89,98053
89,105060
89,43337
89,197959
89,211641
89,72130
89,71890
90,234094
90,78040
90,78038
90,78037
90,78036
90,78035
90,78034
90,78033
90,78032
90,78031
91,46687
91,184061
91,168624
91,32738
91,170037
91,5430
91,74107
91,52687
91,167697
91,56334
92,104662
92,7438
92,7894
92,147770
92,104461
92,11914
92,137441
92,231668
92,197959
92,84345
93,234094
93,78040
93,78038
93,78037
93,78036
93,78035
93,78034
93,78033
93,78032
93,78031
94,64859
94,228240
94,33270
94,197851
94,11981
94,7540
94,91905
94,137549
94,68313
94,100053
95,234094
95,78040
95,78038
95,78037
95,78036
95,78035
95,78034
95,78033
95,78032
95,78031
96,126348
96,17491
96,70157
96,196673
96,20947
96,106217
96,123029
96,68567
96,73758
96,167153
97,223232
97,154165
97,199567
97,209217
97,100288
97,223524
97,182140
97,78198
97,27786
97,143673
98,178020
98,47310
98,85151
98,71531
98,219784
98,124130
98,212071
98,52427
98,64941
98,168989
99,142407
99,141163
99,80042
99,19625
99,220524
99,144750
99,115747
99,120665
99,68227
99,188759
100,166850
100,117048
100,48944
100,67225
100,202764
100,188045
100,220725
100,142190
100,234078
100,64406
101,51907
101,98053
101,105060
101,47039
101,145473
101,192918
101,159087
101,143673
101,30670
101,224018
102,234094
102,78040
102,78038
102,78037
102,78036
102,78035
102,78034
102,78033
102,78032
102,78031
103,234094
103,78040
103,78038
103,78037
103,78036
103,78035
103,78034
103,78033
103,78032
103,78031
104,103070
104,87266
104,127672
104,133969
104,61445
104,131419
104,94790
104,150687
104,183323
104,98502
105,86381
105,154165
105,123301
105,79401
105,33295
105,5430
105,230848
105,98014
105,224018
105,2754
106,234094
106,78040
106,78038
106,78037
106,78036
106,78035
106,78034
106,78033
106,78032
106,78031
107,77013
107,200264
107,78399
107,74667
107,128802
107,27389
107,114999
107,195912
107,226887
107,205272
108,7438
108,7894
108,227355
108,53701
108,137984
108,159419
108,33822
108,136783
108,193049
108,17111
109,234094
109,78040
109,78038
109,78037
109,78036
109,78035
109,78034
109,78033
109,78032
109,78031
110,141515
110,8778
110,150687
110,166478
110,15914
110,55551
110,186166
110,176182
110,85553
110,85111
111,190295
111,78713
111,37605
111,133936
111,169137
111,115152
111,7540
111,150033
111,51194
111,114811
112,106505
112,123998
112,3423
112,139231
112,165967
112,211326
112,33295
112,196570
112,108745
112,174394
113,87927
113,208820
113,213132
113,231883
113,169116
113,201228
113,77013
113,78949
113,182140
113,71531
114,142407
114,115747
114,33999
114,68227
114,188759
114,86384
114,15064
114,190295
114,230065
114,37708
115,234094
115,78040
115,78038
115,78037
115,78036
115,78035
115,78034
115,78033
115,78032
115,78031
116,51907
116,141515
116,190295
116,196570
116,22767
116,153946
116,156811
116,197953
116,164099
116,145675
117,234094
117,78040
117,78038
117,78037
117,78036
117,78035
117,78034
117,78033
117,78032
117,78031
118,174394
118,98502
118,131419
118,164961
118,69460
118,111139
118,24118
118,5724
118,8358
118,57937
119,27484
119,10136
119,142407
119,158678
119,94519
119,155872
119,36116
119,189766
119,147698
119,123507
120,210746
120,113187
120,115747
120,170586
120,168336
120,170230
120,153941
120,103130
120,142407
120,20195
121,134392
121,120665
121,70199
121,11739
121,227937
121,142407
121,183323
121,144750
121,80042
121,5430
122,134392
122,11739
122,52710
122,15716
122,131947
122,191313
122,184816
122,114811
122,51194
122,150033
123,234094
123,78040
123,78038
123,78037
123,78036
123,78035
123,78034
123,78033
123,78032
123,78031
124,234094
124,78040
124,78038
124,78037
124,78036
124,78035
124,78034
124,78033
124,78032
124,78031
125,52814
125,211953
125,158678
125,134392
125,178651
125,64928
125,161118
125,155872
125,33270
125,80042
126,131419
126,191313
126,164446
126,98502
126,32235
126,69460
126,111139
126,24118
126,133969
126,220989
127,106505
127,56334
127,76986
127,70199
127,54123
127,115747
127,139231
127,165967
127,108745
127,167697
128,234094
128,78040
128,78038
128,78037
128,78036
128,78035
128,78034
128,78033
128,78032
128,78031
129,234094
129,78040
129,78038
129,78037
129,78036
129,78035
129,78034
129,78033
129,78032
129,78031
130,63280
130,61405
130,115747
130,71531
130,128154
130,7894
130,7438
130,162902
130,184061
130,30404
131,97718
131,49442
131,16519
131,78475
131,108687
131,75140
131,3423
131,56334
131,141515
131,163005
132,234094
132,78040
132,78038
132,78037
132,78036
132,78035
132,78034
132,78033
132,78032
132,78031
133,79138
133,135210
133,56381
133,39911
133,78858
133,104482
133,64242
133,154165
133,126362
133,162519
134,106505
134,71531
134,226497
134,142407
134,85151
134,139231
134,165967
134,108745
134,191646
134,83539
135,206227
135,220989
135,40259
135,179087
135,122930
135,78475
135,51512
135,102102
135,159087
135,206944
136,234094
136,78040
136,78038
136,78037
136,78036
136,78035
136,78034
136,78033
136,78032
136,78031
137,98495
137,90958
137,106505
137,44391
137,139231
137,165967
137,138841
137,164157
137,108745
137,32738
138,191646
138,175923
138,120665
138,20609
138,142407
138,44308
138,54650
138,198411
138,154074
138,178470
139,78475
139,208890
139,229700
139,150687
139,2754
139,51907
139,159087
139,40259
139,179087
139,128066
140,79401
140,97439
140,51907
140,228434
140,180056
140,18996
140,49783
140,207197
140,116785
140,192472
141,123998
141,182140
141,47039
141,170299
141,129592
141,76665
141,113578
141,167668
141,106505
141,163705
142,191646
142,154165
142,19743
142,106505
142,48944
142,120665
142,45646
142,99287
142,58577
142,228707
143,234094
143,78040
143,78038
143,78037
143,78036
143,78035
143,78034
143,78033
143,78032
143,78031
144,5430
144,216050
144,53219
144,119630
144,34210
144,188845
144,3423
144,115645
144,169326
144,219689
145,76986
145,200787
145,17907
145,184804
145,213011
145,220524
145,185039
145,72130
145,142407
145,210746
146,76986
146,95005
146,202829
146,128154
146,71531
146,7894
146,7438
146,128253
146,228170
146,98014
147,234094
147,78040
147,78038
147,78037
147,78036
147,78035
147,78034
147,78033
147,78032
147,78031
148,234094
148,78040
148,78038
148,78037
148,78036
148,78035
148,78034
148,78033
148,78032
148,78031
149,234094
149,78040
149,78038
149,78037
149,78036
149,78035
149,78034
149,78033
149,78032
149,78031
150,115747
150,208890
150,15064
150,117354
150,142407
150,230065
150,188759
150,219028
150,68227
150,15914
151,209917
151,147492
151,82188
151,17491
151,46687
151,210746
151,45549
151,3231
151,201647
151,127393
152,223232
152,208820
152,72130
152,182140
152,77013
152,231883
152,169116
152,201228
152,231668
152,43337
153,182140
153,232026
153,120326
153,24441
153,120665
153,233326
153,31810
153,170655
153,11308
153,46836
154,131947
154,191068
154,208623
154,71298
154,183951
154,146953
154,63280
154,206227
154,220989
154,129492
155,234094
155,78040
155,78038
155,78037
155,78036
155,78035
155,78034
155,78033
155,78032
155,78031
156,106505
156,134392
156,139231
156,165967
156,108745
156,38839
156,119870
156,63643
156,150999
156,115747
157,67804
157,150687
157,156413
157,105835
157,153141
157,158678
157,205915
157,198566
157,184804
157,155872
158,228316
158,25274
158,208890
158,161565
158,185039
158,131947
158,219784
158,226074
158,71890
158,229383
159,115298
159,123998
159,167668
159,129969
159,157290
159,156317
159,144335
159,34561
159,163241
159,55930
160,174222
160,46502
160,93095
160,33295
160,206080
160,68062
160,55946
160,129876
160,135298
160,100288
161,234094
161,78040
161,78038
161,78037
161,78036
161,78035
161,78034
161,78033
161,78032
161,78031
162,234094
162,78040
162,78038
162,78037
162,78036
162,78035
162,78034
162,78033
162,78032
162,78031
163,184804
163,46836
163,24492
163,211953
163,147907
163,232619
163,164535
163,32946
163,185039
163,183323
164,168336
164,113187
164,7540
164,178145
164,11981
164,141515
164,91500
164,31586
164,231496
164,188549
165,178651
165,150687
165,228316
165,153141
165,105835
165,156413
165,25274
165,230556
165,229383
165,61405
166,234094
166,78040
166,78038
166,78037
166,78036
166,78035
166,78034
166,78033
166,78032
166,78031
167,234094
167,78040
167,78038
167,78037
167,78036
167,78035
167,78034
167,78033
167,78032
167,78031
168,141515
168,196570
168,76986
168,106505
168,85151
168,31226
168,139231
168,165967
168,37708
168,108745
169,98495
169,208890
169,78475
169,143673
169,106696
169,155044
169,142637
169,213295
169,138438
169,175587
170,98495
170,6181
170,5430
170,27484
170,75140
170,227355
170,52814
170,10136
170,225722
170,106780
171,234094
171,78040
171,78038
171,78037
171,78036
171,78035
171,78034
171,78033
171,78032
171,78031
172,56891
172,115747
172,52687
172,228316
172,85151
172,106505
172,185039
172,158678
172,105060
172,98053
173,150687
173,105835
173,156413
173,153141
173,164535
173,32946
173,232619
173,147907
173,208890
173,222355
174,234094
174,78040
174,78038
174,78037
174,78036
174,78035
174,78034
174,78033
174,78032
174,78031
175,142637
175,106696
175,170655
175,11308
175,228073
175,233326
175,70157
175,117354
175,167015
175,8778
176,70157
176,217161
176,183771
176,28093
176,81821
176,46687
176,109412
176,80845
176,165347
176,92312
177,106505
177,139231
177,165967
177,108745
177,206227
177,220989
177,52687
177,208890
177,227355
177,154165
178,135298
178,129876
178,63693
178,180825
178,66705
178,223232
178,178020
178,167697
178,208890
178,92819
179,234094
179,78040
179,78038
179,78037
179,78036
179,78035
179,78034
179,78033
179,78032
179,78031
180,234094
180,78040
180,78038
180,78037
180,78036
180,78035
180,78034
180,78033
180,78032
180,78031
181,234094
181,78040
181,78038
181,78037
181,78036
181,78035
181,78034
181,78033
181,78032
181,78031
182,117048
182,228240
182,213295
182,134392
182,181600
182,67225
182,124669
182,56654
182,63693
182,182125
183,211255
183,173894
183,173590
183,30670
183,220524
183,192922
183,229700
183,7561
183,228641
183,49479
184,234094
184,78040
184,78038
184,78037
184,78036
184,78035
184,78034
184,78033
184,78032
184,78031
185,234094
185,78040
185,78038
185,78037
185,78036
185,78035
185,78034
185,78033
185,78032
185,78031
186,196570
186,164099
186,197953
186,106505
186,139231
186,165967
186,108745
186,113187
186,141515
186,37176
187,134392
187,209217
187,188045
187,220725
187,24492
187,168624
187,211953
187,225488
187,226074
187,184804
188,141515
188,167697
188,201900
188,75479
188,187129
188,113398
188,36977
188,40090
188,178145
188,116220
189,145473
189,143673
189,155044
189,15716
189,209803
189,214017
189,181044
189,31129
189,96475
189,108149
190,234094
190,78040
190,78038
190,78037
190,78036
190,78035
190,78034
190,78033
190,78032
190,78031
191,188549
191,117048
191,211953
191,44954
191,167153
191,25652
191,184804
191,13990
191,166850
191,142102
192,234094
192,78040
192,78038
192,78037
192,78036
192,78035
192,78034
192,78033
192,78032
192,78031
193,191313
193,213295
193,154904
193,217271
193,184061
193,6949
193,74588
193,205313
193,92819
193,129492
194,156811
194,153946
194,141515
194,3589
194,128066
194,172128
194,178145
194,178020
194,120665
194,25652
195,96532
195,3423
195,115476
195,68784
195,58140
195,108687
195,72981
195,199235
195,70349
195,231718
196,2754
196,129172
196,137441
196,126348
196,85151
196,184341
196,108440
196,86118
196,178020
196,5430
197,82508
197,54123
197,162519
197,91905
197,206080
197,11914
197,191646
197,33999
197,86384
197,166172
198,234094
198,78040
198,78038
198,78037
198,78036
198,78035
198,78034
198,78033
198,78032
198,78031
199,226074
199,208623
199,183951
199,71298
199,191068
199,146953
199,63280
199,206227
199,220989
199,137441
200,52339
200,77367
200,115747
200,54567
200,209711
200,109841
200,81590
200,220524
200,213011
200,197851
201,52687
201,84987
201,124669
201,85151
201,131947
201,226074
201,137441
201,131516
201,128457
201,174371
202,234094
202,78040
202,78038
202,78037
202,78036
202,78035
202,78034
202,78033
202,78032
202,78031
203,234094
203,78040
203,78038
203,78037
203,78036
203,78035
203,78034
203,78033
203,78032
203,78031
204,106505
204,139231
204,165967
204,108745
204,154165
204,180151
204,120113
204,4343
204,134392
204,60279
205,234094
205,78040
205,78038
205,78037
205,78036
205,78035
205,78034
205,78033
205,78032
205,78031
206,98495
206,33295
206,214171
206,63280
206,175590
206,15064
206,224379
206,61405
206,162902
206,230065
207,234094
207,78040
207,78038
207,78037
207,78036
207,78035
207,78034
207,78033
207,78032
207,78031
208,52687
208,84987
208,28062
208,118430
208,128457
208,77207
208,124669
208,85151
208,182777
208,131516
209,234094
209,78040
209,78038
209,78037
209,78036
209,78035
209,78034
209,78033
209,78032
209,78031
210,133969
210,61445
210,131419
210,94790
210,150687
210,183323
210,98502
210,184180
210,233140
210,182777
211,137441
211,144228
211,174794
211,32250
211,63693
211,182140
211,38523
211,159104
211,9630
211,4945
212,142407
212,198840
212,84153
212,152426
212,103861
212,104770
212,162902
212,161118
212,33270
212,201295
213,234094
213,78040
213,78038
213,78037
213,78036
213,78035
213,78034
213,78033
213,78032
213,78031
214,234094
214,78040
214,78038
214,78037
214,78036
214,78035
214,78034
214,78033
214,78032
214,78031
215,75140
215,63693
215,95005
215,104662
215,230848
215,1442
215,87927
215,33295
215,198566
215,197851
216,49526
216,21598
216,157846
216,32636
216,108687
216,205814
216,150687
216,32250
216,152974
216,3423
217,79401
217,3423
217,141515
217,115476
217,229383
217,157534
217,177284
217,73870
217,99617
217,214361
218,85151
218,164157
218,43337
218,102102
218,206227
218,220989
218,220673
218,11308
218,170655
218,206944
219,85151
219,182777
219,170973
219,149631
219,45549
219,140989
219,163639
219,61445
219,154904
219,196570
220,234094
220,78040
220,78038
220,78037
220,78036
220,78035
220,78034
220,78033
220,78032
220,78031
221,234094
221,78040
221,78038
221,78037
221,78036
221,78035
221,78034
221,78033
221,78032
221,78031
222,234094
222,78040
222,78038
222,78037
222,78036
222,78035
222,78034
222,78033
222,78032
222,78031
223,106505
223,139231
223,165967
223,108745
223,4544
223,2754
223,120113
223,180151
223,4343
223,47039
224,106696
224,167015
224,136148
224,180685
224,41899
224,62640
224,168813
224,58202
224,88537
224,145674
225,37669
225,232868
225,172549
225,202135
225,198566
225,122962
225,7939
225,200388
225,158488
225,126564
226,209217
226,191313
226,51464
226,43337
226,132577
226,126348
226,83487
226,15883
226,183323
226,206227
227,234094
227,78040
227,78038
227,78037
227,78036
227,78035
227,78034
227,78033
227,78032
227,78031
228,234094
228,78040
228,78038
228,78037
228,78036
228,78035
228,78034
228,78033
228,78032
228,78031
229,231668
229,202135
229,11914
229,76945
229,75140
229,212462
229,56334
229,220958
229,200388
229,152690
230,141515
230,201900
230,56334
230,78475
230,213132
230,162519
230,165505
230,154904
230,178145
230,134392
231,66705
231,95005
231,185039
231,208636
231,147113
231,205915
231,203284
231,72870
231,181788
231,107369
232,234094
232,78040
232,78038
232,78037
232,78036
232,78035
232,78034
232,78033
232,78032
232,78031
233,115747
233,173661
233,78198
233,230065
233,15064
233,1829
233,15914
233,98014
233,13033
233,105091
234,157937
234,220524
234,97729
234,56483
234,131518
234,123891
234,119870
234,154394
234,111840
234,159087
235,134392
235,127574
235,52710
235,3423
235,227937
235,183104
235,48673
235,211963
235,195711
235,22669
236,136298
236,231989
236,87148
236,70157
236,208890
236,97258
236,217161
236,226497
236,168403
236,164157
237,61405
237,112342
237,172813
237,112045
237,98333
237,68459
237,44136
237,212462
237,113578
237,124251
238,234094
238,78040
238,78038
238,78037
238,78036
238,78035
238,78034
238,78033
238,78032
238,78031
239,196444
239,219028
239,148800
239,42917
239,172908
239,175918
239,217196
239,51907
239,60702
239,50198
240,201295
240,15064
240,230065
240,95005
240,21259
240,198338
240,99617
240,162519
240,183323
240,43337
241,15716
241,188549
241,219689
241,190295
241,209803
241,132577
241,119134
241,139441
241,227477
241,83487
242,115747
242,75768
242,191219
242,106696
242,216471
242,70199
242,142637
242,162519
242,135304
242,178651
243,234094
243,78040
243,78038
243,78037
243,78036
243,78035
243,78034
243,78033
243,78032
243,78031
244,50593
244,131999
244,71452
244,103521
244,158678
244,115747
244,155872
244,76986
244,70199
244,63280
245,234094
245,78040
245,78038
245,78037
245,78036
245,78035
245,78034
245,78033
245,78032
245,78031
246,211326
246,203284
246,60702
246,212103
246,229383
246,143673
246,185039
246,155044
246,225488
246,24492
247,234094
247,78040
247,78038
247,78037
247,78036
247,78035
247,78034
247,78033
247,78032
247,78031
248,119870
248,184804
248,201295
248,226074
248,131947
248,212048
248,80042
248,58886
248,15255
248,30597
249,137441
249,54650
249,178470
249,119674
249,154074
249,205632
249,198411
249,115747
249,191646
249,60154
250,180429
250,113187
250,198568
250,168336
250,185285
250,15255
250,153941
250,103130
250,20195
250,6949
251,234094
251,78040
251,78038
251,78037
251,78036
251,78035
251,78034
251,78033
251,78032
251,78031
252,208890
252,117354
252,55551
252,186166
252,176182
252,159087
252,208317
252,15914
252,116087
252,47039
253,234094
253,78040
253,78038
253,78037
253,78036
253,78035
253,78034
253,78033
253,78032
253,78031
254,56891
254,85151
254,106505
254,137441
254,191646
254,19743
254,27484
254,10136
254,170586
254,175923
255,43337
255,51907
255,174354
255,219784
255,131785
255,225062
255,136301
255,229700
255,61445
255,132831
256,165579
256,123998
256,170299
256,92819
256,141515
256,129592
256,47039
256,211326
256,76665
256,167668
257,3231
257,201647
257,127393
257,184061
257,74107
257,149163
257,202598
257,7730
257,184991
257,132100
258,49526
258,192214
258,124669
258,107907
258,131516
258,113011
258,48944
258,84987
258,61445
258,109986
259,227937
259,52710
259,3423
259,195711
259,22669
259,39391
259,179170
259,211963
259,48673
259,183104
260,120665
260,100288
260,198840
260,84153
260,201295
260,211452
260,31500
260,84392
260,48944
260,208890
261,159087
261,6955
261,163639
261,182777
261,141515
261,52689
261,185039
261,228240
261,170529
261,29509
262,234094
262,78040
262,78038
262,78037
262,78036
262,78035
262,78034
262,78033
262,78032
262,78031
263,229443
263,15716
263,51670
263,223749
263,163686
263,48667
263,25649
263,216035
263,46935
263,52455
264,192918
264,35684
264,188549
264,120665
264,210746
264,220524
264,141264
264,124251
264,153806
264,181600
265,234094
265,78040
265,78038
265,78037
265,78036
265,78035
265,78034
265,78033
265,78032
265,78031
266,234094
266,78040
266,78038
266,78037
266,78036
266,78035
266,78034
266,78033
266,78032
266,78031
267,190295
267,47039
267,219689
267,139441
267,76665
267,170299
267,129592
267,133936
267,32750
267,163705
268,85151
268,149631
268,170586
268,170230
268,201295
268,17491
268,217727
268,168825
268,37765
268,72516
269,51464
269,142637
269,106696
269,67432
269,15105
269,165855
269,169840
269,50924
269,228045
269,149104
270,126519
270,31628
270,85151
270,118430
270,37669
270,172549
270,232868
270,154904
270,141515
270,30670
271,234094
271,78040
271,78038
271,78037
271,78036
271,78035
271,78034
271,78033
271,78032
271,78031
272,234094
272,78040
272,78038
272,78037
272,78036
272,78035
272,78034
272,78033
272,78032
272,78031
273,51464
273,67804
273,47805
273,143673
273,108687
273,155044
273,3231
273,201647
273,127393
273,12034
274,76986
274,184746
274,66705
274,60702
274,154491
274,97594
274,70199
274,213132
274,223232
274,30393
275,234094
275,78040
275,78038
275,78037
275,78036
275,78035
275,78034
275,78033
275,78032
275,78031
276,4945
276,9797
276,103747
276,67901
276,224645
276,201448
276,82508
276,49479
276,126348
276,227355
277,98495
277,7881
277,213295
277,184804
277,152301
277,198840
277,84153
277,210746
277,27779
277,19743
278,168825
278,24492
278,83962
278,20609
278,98495
278,120326
278,228240
278,219784
278,228262
278,62857
279,219784
279,164446
279,232446
279,144383
279,5366
279,182679
