User ID,Item ID
26,78024
26,78023
26,78022
26,78021
26,78020
26,78019
26,78018
26,78017
27,234053
27,78026
27,78024
27,78023
27,78022
27,78021
27,78020
27,78019
27,78018
27,78017
28,57961
28,175228
28,9653
28,223515
28,29063
28,72455
28,118832
28,170033
28,83800
28,26789
29,234053
29,78026
29,78024
29,78023
29,78022
29,78021
29,78020
29,78019
29,78018
29,78017
30,234053
30,78026
30,78024
30,78023
30,78022
30,78021
30,78020
30,78019
30,78018
30,78017
31,158559
31,170033
31,74107
31,207122
31,112996
31,113581
31,186755
31,153879
31,161513
31,173113
32,234053
32,78026
32,78024
32,78023
32,78022
32,78021
32,78020
32,78019
32,78018
32,78017
33,145270
33,11722
33,133533
33,64527
33,103023
33,176704
33,7875
33,105712
33,132808
33,73212
34,174741
34,145270
34,132808
34,140373
34,2345
34,191503
34,133533
34,64527
34,176704
34,103023
35,234053
35,78026
35,78024
35,78023
35,78022
35,78021
35,78020
35,78019
35,78018
35,78017
36,35311
36,98745
36,43379
36,82878
36,175881
36,184794
36,73473
36,66453
36,91146
36,157180
37,191503
37,36353
37,81051
37,82351
37,23678
37,120984
37,40965
37,67703
37,211040
37,150997
38,234053
38,78026
38,78024
38,78023
38,78022
38,78021
38,78020
38,78019
38,78018
38,78017
39,58797
39,128479
39,22195
39,70627
39,19944
39,199557
39,62209
39,53222
39,181828
39,154169
40,24769
40,4573
40,102127
40,158164
40,98852
40,174137
40,67681
40,207635
40,189776
40,194788
41,234053
41,78026
41,78024
41,78023
41,78022
41,78021
41,78020
41,78019
41,78018
41,78017
42,44843
42,93000
42,225016
42,29099
42,25028
42,85193
42,78859
42,199941
42,147213
42,163017
43,234053
43,78026
43,78024
43,78023
43,78022
43,78021
43,78020
43,78019
43,78018
43,78017
44,159080
44,206944
44,48381
44,223186
44,22195
44,199557
44,181828
44,19944
44,53222
44,62209
45,132808
45,225654
45,13405
45,132932
45,206215
45,210676
45,133533
45,64527
45,103023
45,176704
46,61103
46,112996
46,170079
46,225648
46,221489
46,174892
46,112858
46,177834
46,116423
46,217002
47,145270
47,132808
47,133533
47,11722
47,103023
47,176704
47,64527
47,7875
47,3365
47,7008
48,234053
48,78026
48,78024
48,78023
48,78022
48,78021
48,78020
48,78019
48,78018
48,78017
49,234053
49,78026
49,78024
49,78023
49,78022
49,78021
49,78020
49,78019
49,78018
49,78017
50,234053
50,78026
50,78024
50,78023
50,78022
50,78021
50,78020
50,78019
50,78018
50,78017
51,75057
51,207122
51,232520
51,105408
51,76183
51,110445
51,100717
51,83467
51,177578
51,223477
52,234053
52,78026
52,78024
52,78023
52,78022
52,78021
52,78020
52,78019
52,78018
52,78017
53,234053
53,78026
53,78024
53,78023
53,78022
53,78021
53,78020
53,78019
53,78018
53,78017
54,234053
54,78026
54,78024
54,78023
54,78022
54,78021
54,78020
54,78019
54,78018
54,78017
55,234053
55,78026
55,78024
55,78023
55,78022
55,78021
55,78020
55,78019
55,78018
55,78017
56,119516
56,72455
56,20788
56,195994
56,63968
56,132727
56,216716
56,86872
56,145931
56,220967
57,211456
57,51932
57,97368
57,168446
57,230825
57,25456
57,93962
57,196082
57,111740
57,225597
58,234053
58,78026
58,78024
58,78023
58,78022
58,78021
58,78020
58,78019
58,78018
58,78017
59,234053
59,78026
59,78024
59,78023
59,78022
59,78021
59,78020
59,78019
59,78018
59,78017
60,103207
60,170722
60,170669
60,143584
60,6181
60,196638
60,142815
60,180533
60,115170
60,170243
61,234053
61,78026
61,78024
61,78023
61,78022
61,78021
61,78020
61,78019
61,78018
61,78017
62,234053
62,78026
62,78024
62,78023
62,78022
62,78021
62,78020
62,78019
62,78018
62,78017
63,234053
63,78026
63,78024
63,78023
63,78022
63,78021
63,78020
63,78019
63,78018
63,78017
64,30408
64,46121
64,177834
64,13405
64,227732
64,72517
64,157583
64,185059
64,8269
64,200763
65,234053
65,78026
65,78024
65,78023
65,78022
65,78021
65,78020
65,78019
65,78018
65,78017
66,192667
66,123624
66,104880
66,2345
66,26789
66,137052
66,233391
66,119916
66,214432
66,61748
67,234053
67,78026
67,78024
67,78023
67,78022
67,78021
67,78020
67,78019
67,78018
67,78017
68,234053
68,78026
68,78024
68,78023
68,78022
68,78021
68,78020
68,78019
68,78018
68,78017
69,107389
69,228340
69,225801
69,42450
69,191264
69,99826
69,118517
69,171102
69,81653
69,221101
70,234053
70,78026
70,78024
70,78023
70,78022
70,78021
70,78020
70,78019
70,78018
70,78017
71,80717
71,208118
71,154169
71,81160
71,69322
71,9134
71,30593
71,209059
71,212535
71,180024
72,234053
72,78026
72,78024
72,78023
72,78022
72,78021
72,78020
72,78019
72,78018
72,78017
73,234053
73,78026
73,78024
73,78023
73,78022
73,78021
73,78020
73,78019
73,78018
73,78017
74,234053
74,78026
74,78024
74,78023
74,78022
74,78021
74,78020
74,78019
74,78018
74,78017
75,234053
75,78026
75,78024
75,78023
75,78022
75,78021
75,78020
75,78019
75,78018
75,78017
76,234053
76,78026
76,78024
76,78023
76,78022
76,78021
76,78020
76,78019
76,78018
76,78017
77,234053
77,78026
77,78024
77,78023
77,78022
77,78021
77,78020
77,78019
77,78018
77,78017
78,234053
78,78026
78,78024
78,78023
78,78022
78,78021
78,78020
78,78019
78,78018
78,78017
79,234053
79,78026
79,78024
79,78023
79,78022
79,78021
79,78020
79,78019
79,78018
79,78017
80,234053
80,78026
80,78024
80,78023
80,78022
80,78021
80,78020
80,78019
80,78018
80,78017
81,234053
81,78026
81,78024
81,78023
81,78022
81,78021
81,78020
81,78019
81,78018
81,78017
82,106844
82,24769
82,93000
82,64304
82,153096
82,33372
82,181978
82,193030
82,212951
82,177424
83,168303
83,38078
83,170033
83,109446
83,219709
83,54066
83,209101
83,115604
83,195002
83,17938
84,38251
84,119945
84,155716
84,64224
84,99835
84,163629
84,136562
84,112015
84,22695
84,80188
85,170079
85,112858
85,202888
85,121256
85,86082
85,176114
85,125692
85,30451
85,37877
85,154621
86,163629
86,46626
86,24109
86,69322
86,57827
86,119945
86,114205
86,189879
86,157907
86,182994
87,234053
87,78026
87,78024
87,78023
87,78022
87,78021
87,78020
87,78019
87,78018
87,78017
88,234053
88,78026
88,78024
88,78023
88,78022
88,78021
88,78020
88,78019
88,78018
88,78017
89,71531
89,168303
89,66944
89,170669
89,224621
89,105712
89,18705
89,107389
89,70313
89,115604
90,98654
90,17732
90,181978
90,69842
90,227732
90,94282
90,113241
90,291
90,9822
90,192803
91,174741
91,61408
91,35311
91,3543
91,207122
91,177578
91,175881
91,139682
91,98745
91,140373
92,170669
92,37452
92,127440
92,104880
92,155268
92,82099
92,6181
92,54119
92,175374
92,42855
93,155716
93,23650
93,458
93,54321
93,20300
93,140959
93,19765
93,186620
93,96595
93,154559
94,30231
94,61177
94,127406
94,100320
94,15914
94,94978
94,81280
94,6714
94,129429
94,43047
95,106844
95,211456
95,105712
95,113210
95,39075
95,224621
95,86039
95,7148
95,223369
95,83467
96,234053
96,78026
96,78024
96,78023
96,78022
96,78021
96,78020
96,78019
96,78018
96,78017
97,234053
97,78026
97,78024
97,78023
97,78022
97,78021
97,78020
97,78019
97,78018
97,78017
98,182947
98,15797
98,202738
98,49749
98,110060
98,165381
98,76689
98,153296
98,114426
98,176121
99,234053
99,78026
99,78024
99,78023
99,78022
99,78021
99,78020
99,78019
99,78018
99,78017
100,174892
100,86039
100,42855
100,88222
100,105712
100,168403
100,117620
100,10783
100,139912
100,62285
101,27222
101,223552
101,211858
101,46121
101,177876
101,20186
101,189569
101,168010
101,199898
101,140166
102,48312
102,68633
102,226702
102,166533
102,168682
102,78955
102,59495
102,228837
102,95629
102,131973
103,234053
103,78026
103,78024
103,78023
103,78022
103,78021
103,78020
103,78019
103,78018
103,78017
104,53916
104,9134
104,115188
104,81160
104,119037
104,129919
104,215678
104,54339
104,169394
104,14112
105,234053
105,78026
105,78024
105,78023
105,78022
105,78021
105,78020
105,78019
105,78018
105,78017
106,98763
106,65508
106,23667
106,53916
106,119037
106,124425
106,175736
106,68902
106,167174
106,164502
107,107244
107,199133
107,48314
107,171541
107,190646
107,77193
107,77878
107,195222
107,181265
107,163542
108,234053
108,78026
108,78024
108,78023
108,78022
108,78021
108,78020
108,78019
108,78018
108,78017
109,234053
109,78026
109,78024
109,78023
109,78022
109,78021
109,78020
109,78019
109,78018
109,78017
110,173100
110,145063
110,151867
110,161789
110,193671
110,105154
110,112712
110,46138
110,203046
110,152092
111,234053
111,78026
111,78024
111,78023
111,78022
111,78021
111,78020
111,78019
111,78018
111,78017
112,74107
112,17841
112,54291
112,92805
112,99575
112,112996
112,228414
112,61445
112,102070
112,195608
113,167981
113,98654
113,141462
113,69842
113,138983
113,43047
113,86485
113,130541
113,36583
113,165115
114,234053
114,78026
114,78024
114,78023
114,78022
114,78021
114,78020
114,78019
114,78018
114,78017
115,234053
115,78026
115,78024
115,78023
115,78022
115,78021
115,78020
115,78019
115,78018
115,78017
116,234053
116,78026
116,78024
116,78023
116,78022
116,78021
116,78020
116,78019
116,78018
116,78017
117,234053
117,78026
117,78024
117,78023
117,78022
117,78021
117,78020
117,78019
117,78018
117,78017
118,234053
118,78026
118,78024
118,78023
118,78022
118,78021
118,78020
118,78019
118,78018
118,78017
119,234053
119,78026
119,78024
119,78023
119,78022
119,78021
119,78020
119,78019
119,78018
119,78017
120,234053
120,78026
120,78024
120,78023
120,78022
120,78021
120,78020
120,78019
120,78018
120,78017
121,234053
121,78026
121,78024
121,78023
121,78022
121,78021
121,78020
121,78019
121,78018
121,78017
122,174741
122,90473
122,180561
122,105408
122,171512
122,139912
122,188912
122,135822
122,161377
122,6716
123,62673
123,154169
123,61445
123,188858
123,202738
123,232206
123,105408
123,5695
123,93383
123,35734
124,234053
124,78026
124,78024
124,78023
124,78022
124,78021
124,78020
124,78019
124,78018
124,78017
125,206944
125,134110
125,99106
125,180364
125,227937
125,233678
125,181158
125,143861
125,182440
125,56203
126,234053
126,78026
126,78024
126,78023
126,78022
126,78021
126,78020
126,78019
126,78018
126,78017
127,201495
127,99735
127,175881
127,103062
127,98745
127,10783
127,3543
127,214615
127,88730
127,33127
128,234053
128,78026
128,78024
128,78023
128,78022
128,78021
128,78020
128,78019
128,78018
128,78017
129,234053
129,78026
129,78024
129,78023
129,78022
129,78021
129,78020
129,78019
129,78018
129,78017
130,145270
130,6828
130,2345
130,14401
130,62285
130,104880
130,103062
130,29078
130,88222
130,223552
131,103062
131,100156
131,97740
131,91778
131,125487
131,122781
131,22814
131,225357
131,58519
131,22667
132,170079
132,22684
132,13672
132,74473
132,175374
132,177578
132,49707
132,4444
132,165743
132,122001
133,833
133,24877
133,63583
133,145931
133,63968
133,89672
133,86872
133,207381
133,132727
133,220967
134,103062
134,174741
134,191503
134,144750
134,177237
134,140373
134,35198
134,88730
134,98763
134,10850
135,36127
135,125955
135,209101
135,128888
135,62685
135,104880
135,212892
135,233976
135,6194
135,162948
136,234053
136,78026
136,78024
136,78023
136,78022
136,78021
136,78020
136,78019
136,78018
136,78017
137,234053
137,78026
137,78024
137,78023
137,78022
137,78021
137,78020
137,78019
137,78018
137,78017
138,234053
138,78026
138,78024
138,78023
138,78022
138,78021
138,78020
138,78019
138,78018
138,78017
139,234053
139,78026
139,78024
139,78023
139,78022
139,78021
139,78020
139,78019
139,78018
139,78017
140,234053
140,78026
140,78024
140,78023
140,78022
140,78021
140,78020
140,78019
140,78018
140,78017
141,234053
141,78026
141,78024
141,78023
141,78022
141,78021
141,78020
141,78019
141,78018
141,78017
142,119472
142,55099
142,167981
142,19849
142,17394
142,115604
142,55856
142,212854
142,153096
142,105712
143,13672
143,5695
143,107362
143,200339
143,34359
143,4444
143,195830
143,122001
143,49707
143,57509
144,234053
144,78026
144,78024
144,78023
144,78022
144,78021
144,78020
144,78019
144,78018
144,78017
145,234053
145,78026
145,78024
145,78023
145,78022
145,78021
145,78020
145,78019
145,78018
145,78017
146,234053
146,78026
146,78024
146,78023
146,78022
146,78021
146,78020
146,78019
146,78018
146,78017
147,234053
147,78026
147,78024
147,78023
147,78022
147,78021
147,78020
147,78019
147,78018
147,78017
148,234053
148,78026
148,78024
148,78023
148,78022
148,78021
148,78020
148,78019
148,78018
148,78017
149,234053
149,78026
149,78024
149,78023
149,78022
149,78021
149,78020
149,78019
149,78018
149,78017
150,234053
150,78026
150,78024
150,78023
150,78022
150,78021
150,78020
150,78019
150,78018
150,78017
151,93471
151,5817
151,129463
151,186981
151,32691
151,159427
151,51104
151,151188
151,15462
151,106854
152,234053
152,78026
152,78024
152,78023
152,78022
152,78021
152,78020
152,78019
152,78018
152,78017
153,234053
153,78026
153,78024
153,78023
153,78022
153,78021
153,78020
153,78019
153,78018
153,78017
154,234053
154,78026
154,78024
154,78023
154,78022
154,78021
154,78020
154,78019
154,78018
154,78017
155,234053
155,78026
155,78024
155,78023
155,78022
155,78021
155,78020
155,78019
155,78018
155,78017
156,90473
156,100717
156,170722
156,105408
156,182824
156,71531
156,159080
156,232520
156,174892
156,71409
157,234053
157,78026
157,78024
157,78023
157,78022
157,78021
157,78020
157,78019
157,78018
157,78017
158,234053
158,78026
158,78024
158,78023
158,78022
158,78021
158,78020
158,78019
158,78018
158,78017
159,234053
159,78026
159,78024
159,78023
159,78022
159,78021
159,78020
159,78019
159,78018
159,78017
160,234053
160,78026
160,78024
160,78023
160,78022
160,78021
160,78020
160,78019
160,78018
160,78017
161,234053
161,78026
161,78024
161,78023
161,78022
161,78021
161,78020
161,78019
161,78018
161,78017
162,234053
162,78026
162,78024
162,78023
162,78022
162,78021
162,78020
162,78019
162,78018
162,78017
163,234053
163,78026
163,78024
163,78023
163,78022
163,78021
163,78020
163,78019
163,78018
163,78017
164,234053
164,78026
164,78024
164,78023
164,78022
164,78021
164,78020
164,78019
164,78018
164,78017
165,168403
165,106844
165,191503
165,43379
165,174892
165,139912
165,226931
165,28953
165,90473
165,178470
166,234053
166,78026
166,78024
166,78023
166,78022
166,78021
166,78020
166,78019
166,78018
166,78017
167,234053
167,78026
167,78024
167,78023
167,78022
167,78021
167,78020
167,78019
167,78018
167,78017
168,234053
168,78026
168,78024
168,78023
168,78022
168,78021
168,78020
168,78019
168,78018
168,78017
169,234053
169,78026
169,78024
169,78023
169,78022
169,78021
169,78020
169,78019
169,78018
169,78017
170,103062
170,140373
170,98763
170,105712
170,92145
170,199310
170,133533
170,177237
170,64527
170,103023
171,234053
171,78026
171,78024
171,78023
171,78022
171,78021
171,78020
171,78019
171,78018
171,78017
172,174741
172,37664
172,43379
172,141172
172,33072
172,159080
172,17822
172,28494
172,106844
172,193030
173,234053
173,78026
173,78024
173,78023
173,78022
173,78021
173,78020
173,78019
173,78018
173,78017
174,234053
174,78026
174,78024
174,78023
174,78022
174,78021
174,78020
174,78019
174,78018
174,78017
175,234053
175,78026
175,78024
175,78023
175,78022
175,78021
175,78020
175,78019
175,78018
175,78017
176,234053
176,78026
176,78024
176,78023
176,78022
176,78021
176,78020
176,78019
176,78018
176,78017
177,234053
177,78026
177,78024
177,78023
177,78022
177,78021
177,78020
177,78019
177,78018
177,78017
178,234053
178,78026
178,78024
178,78023
178,78022
178,78021
178,78020
178,78019
178,78018
178,78017
179,200700
179,61177
179,71531
179,126133
179,35311
179,161216
179,91474
179,117892
179,218524
179,97166
180,234053
180,78026
180,78024
180,78023
180,78022
180,78021
180,78020
180,78019
180,78018
180,78017
181,234053
181,78026
181,78024
181,78023
181,78022
181,78021
181,78020
181,78019
181,78018
181,78017
182,234053
182,78026
182,78024
182,78023
182,78022
182,78021
182,78020
182,78019
182,78018
182,78017
183,234053
183,78026
183,78024
183,78023
183,78022
183,78021
183,78020
183,78019
183,78018
183,78017
184,234053
184,78026
184,78024
184,78023
184,78022
184,78021
184,78020
184,78019
184,78018
184,78017
185,234053
185,78026
185,78024
185,78023
185,78022
185,78021
185,78020
185,78019
185,78018
185,78017
186,234053
186,78026
186,78024
186,78023
186,78022
186,78021
186,78020
186,78019
186,78018
186,78017
187,132916
187,217809
187,21593
187,14997
187,85450
187,228898
187,144571
187,56873
187,156296
187,21426
188,99189
188,136445
188,44613
188,176594
188,132948
188,231114
188,190938
188,123948
188,126767
188,56561
189,234053
189,78026
189,78024
189,78023
189,78022
189,78021
189,78020
189,78019
189,78018
189,78017
190,234053
190,78026
190,78024
190,78023
190,78022
190,78021
190,78020
190,78019
190,78018
190,78017
191,154169
191,75057
191,36353
191,107244
191,5695
191,136400
191,180024
191,121256
191,105408
191,113834
192,234053
192,78026
192,78024
192,78023
192,78022
192,78021
192,78020
192,78019
192,78018
192,78017
193,33072
193,225488
193,86039
193,69322
193,192216
193,153472
193,59380
193,76183
193,99552
193,4399
194,234053
194,78026
194,78024
194,78023
194,78022
194,78021
194,78020
194,78019
194,78018
194,78017
195,97740
195,75057
195,201710
195,180024
195,81160
195,117809
195,230308
195,104965
195,222141
195,204695
196,58510
196,171926
196,30637
196,227886
196,33475
196,214507
196,185654
196,144945
196,70040
196,182067
197,234053
197,78026
197,78024
197,78023
197,78022
197,78021
197,78020
197,78019
197,78018
197,78017
198,232520
198,30593
198,83467
198,39075
198,9874
198,209904
198,169441
198,115188
198,23391
198,48312
199,234053
199,78026
199,78024
199,78023
199,78022
199,78021
199,78020
199,78019
199,78018
199,78017
200,234053
200,78026
200,78024
200,78023
200,78022
200,78021
200,78020
200,78019
200,78018
200,78017
201,17394
201,29961
201,219365
201,70203
201,221489
201,164966
201,232506
201,88093
201,202658
201,202287
202,234053
202,78026
202,78024
202,78023
202,78022
202,78021
202,78020
202,78019
202,78018
202,78017
203,234053
203,78026
203,78024
203,78023
203,78022
203,78021
203,78020
203,78019
203,78018
203,78017
204,86082
204,202888
204,98376
204,157449
204,112858
204,176829
204,231705
204,148259
204,22442
204,146666
205,234053
205,78026
205,78024
205,78023
205,78022
205,78021
205,78020
205,78019
205,78018
205,78017
206,83817
206,16679
206,223477
206,140170
206,170079
206,162126
206,226621
206,210123
206,89097
206,217134
207,80717
207,180024
207,230308
207,81160
207,106350
207,208118
207,62673
207,35198
207,116831
207,45025
208,234053
208,78026
208,78024
208,78023
208,78022
208,78021
208,78020
208,78019
208,78018
208,78017
209,234053
209,78026
209,78024
209,78023
209,78022
209,78021
209,78020
209,78019
209,78018
209,78017
210,234053
210,78026
210,78024
210,78023
210,78022
210,78021
210,78020
210,78019
210,78018
210,78017
211,234053
211,78026
211,78024
211,78023
211,78022
211,78021
211,78020
211,78019
211,78018
211,78017
212,149833
212,30019
212,170271
212,102190
212,129049
212,212463
212,135473
212,168403
212,233359
212,96332
213,234053
213,78026
213,78024
213,78023
213,78022
213,78021
213,78020
213,78019
213,78018
213,78017
214,105712
214,84417
214,80717
214,111834
214,48381
214,6272
214,23667
214,53916
214,228414
214,65508
215,193030
215,106844
215,177834
215,170722
215,72517
215,224621
215,71531
215,118349
215,232633
215,153191
216,234053
216,78026
216,78024
216,78023
216,78022
216,78021
216,78020
216,78019
216,78018
216,78017
217,234053
217,78026
217,78024
217,78023
217,78022
217,78021
217,78020
217,78019
217,78018
217,78017
218,148275
218,61103
218,141960
218,76183
218,221489
218,76948
218,195002
218,223356
218,69322
218,97740
219,234053
219,78026
219,78024
219,78023
219,78022
219,78021
219,78020
219,78019
219,78018
219,78017
220,90473
220,229669
220,188346
220,105408
220,217237
220,87096
220,223374
220,115188
220,170839
220,220373
221,234053
221,78026
221,78024
221,78023
221,78022
221,78021
221,78020
221,78019
221,78018
221,78017
222,44843
222,104880
222,93000
222,159080
222,180601
222,42171
222,151068
222,57462
222,77826
222,89949
223,234053
223,78026
223,78024
223,78023
223,78022
223,78021
223,78020
223,78019
223,78018
223,78017
224,190696
224,62285
224,82099
224,104880
224,137441
224,232520
224,132808
224,183208
224,127813
224,86669
225,234053
225,78026
225,78024
225,78023
225,78022
225,78021
225,78020
225,78019
225,78018
225,78017
226,234053
226,78026
226,78024
226,78023
226,78022
226,78021
226,78020
226,78019
226,78018
226,78017
227,234053
227,78026
227,78024
227,78023
227,78022
227,78021
227,78020
227,78019
227,78018
227,78017
228,132808
228,14401
228,204725
228,169340
228,123164
228,44277
228,32432
228,125055
228,100399
228,77766
229,234053
229,78026
229,78024
229,78023
229,78022
229,78021
229,78020
229,78019
229,78018
229,78017
230,64224
230,112015
230,93383
230,22684
230,20300
230,30588
230,154559
230,458
230,186620
230,14368
231,13004
231,65312
231,38748
231,111358
231,112015
231,86039
231,76183
231,100205
231,169884
231,173494
232,234053
232,78026
232,78024
232,78023
232,78022
232,78021
232,78020
232,78019
232,78018
232,78017
233,174741
233,140373
233,191503
233,35198
233,144750
233,177237
233,104880
233,114205
233,228414
233,103062
234,234053
234,78026
234,78024
234,78023
234,78022
234,78021
234,78020
234,78019
234,78018
234,78017
235,105408
235,206215
235,17732
235,73790
235,132808
235,90473
235,5695
235,201495
235,225488
235,103062
236,44843
236,43379
236,45025
236,217972
236,193030
236,208118
236,224652
236,171906
236,190473
236,229961
237,217237
237,155268
237,44169
237,116831
237,121241
237,178587
237,13004
237,33072
237,113172
237,106350
238,234053
238,78026
238,78024
238,78023
238,78022
238,78021
238,78020
238,78019
238,78018
238,78017
239,234053
239,78026
239,78024
239,78023
239,78022
239,78021
239,78020
239,78019
239,78018
239,78017
240,17394
240,95452
240,180561
240,112996
240,149653
240,29964
240,221117
240,72503
240,230415
240,147018
241,107389
241,135822
241,228414
241,61445
241,112996
241,197279
241,71531
241,104880
241,63157
241,198413
242,234053
242,78026
242,78024
242,78023
242,78022
242,78021
242,78020
242,78019
242,78018
242,78017
243,234053
243,78026
243,78024
243,78023
243,78022
243,78021
243,78020
243,78019
243,78018
243,78017
244,234053
244,78026
244,78024
244,78023
244,78022
244,78021
244,78020
244,78019
244,78018
244,78017
245,177834
245,186453
245,223477
245,72517
245,107362
245,119236
245,231704
245,13672
245,199179
245,27586
246,72517
246,177834
246,46121
246,155716
246,144750
246,148275
246,71531
246,199356
246,100717
246,176378
247,234053
247,78026
247,78024
247,78023
247,78022
247,78021
247,78020
247,78019
247,78018
247,78017
248,234053
248,78026
248,78024
248,78023
248,78022
248,78021
248,78020
248,78019
248,78018
248,78017
249,226605
249,169473
249,7744
249,194216
249,176926
249,128796
249,133807
249,194515
249,7223
249,66574
250,234053
250,78026
250,78024
250,78023
250,78022
250,78021
250,78020
250,78019
250,78018
250,78017
251,234053
251,78026
251,78024
251,78023
251,78022
251,78021
251,78020
251,78019
251,78018
251,78017
252,234053
252,78026
252,78024
252,78023
252,78022
252,78021
252,78020
252,78019
252,78018
252,78017
253,13004
253,69842
253,46626
253,36127
253,149833
253,11013
253,183635
253,46617
253,94654
253,103895
254,234053
254,78026
254,78024
254,78023
254,78022
254,78021
254,78020
254,78019
254,78018
254,78017
255,234053
255,78026
255,78024
255,78023
255,78022
255,78021
255,78020
255,78019
255,78018
255,78017
256,234053
256,78026
256,78024
256,78023
256,78022
256,78021
256,78020
256,78019
256,78018
256,78017
257,234053
257,78026
257,78024
257,78023
257,78022
257,78021
257,78020
257,78019
257,78018
257,78017
258,234053
258,78026
258,78024
258,78023
258,78022
258,78021
258,78020
258,78019
258,78018
258,78017
259,234053
259,78026
259,78024
259,78023
259,78022
259,78021
259,78020
259,78019
259,78018
259,78017
260,116078
260,233048
260,206215
260,119945
260,210676
260,11303
260,73790
260,30228
260,122004
260,44184
261,69322
261,57651
261,49419
261,63280
261,18636
261,158559
261,136400
261,141771
261,106419
261,188802
262,223477
262,24016
262,186453
262,107368
262,231367
262,91410
262,145290
262,14851
262,186089
262,74086
263,234053
263,78026
263,78024
263,78023
263,78022
263,78021
263,78020
263,78019
263,78018
263,78017
264,234053
264,78026
264,78024
264,78023
264,78022
264,78021
264,78020
264,78019
264,78018
264,78017
265,234053
265,78026
265,78024
265,78023
265,78022
265,78021
265,78020
265,78019
265,78018
265,78017
266,234053
266,78026
266,78024
266,78023
266,78022
266,78021
266,78020
266,78019
266,78018
266,78017
267,6338
267,35745
267,52863
267,174844
267,67800
267,67387
267,99857
267,50766
267,13402
267,109704
268,234053
268,78026
268,78024
268,78023
268,78022
268,78021
268,78020
268,78019
268,78018
268,78017
269,194578
269,159080
269,23391
269,180024
269,190526
269,217972
269,223356
269,6559
269,208118
269,86023
270,234053
270,78026
270,78024
270,78023
270,78022
270,78021
270,78020
270,78019
270,78018
270,78017
271,234053
271,78026
271,78024
271,78023
271,78022
271,78021
271,78020
271,78019
271,78018
271,78017
272,234053
272,78026
272,78024
272,78023
272,78022
272,78021
272,78020
272,78019
272,78018
272,78017
273,174892
273,105408
273,115188
273,90473
273,61103
273,228414
273,76948
273,176451
273,33072
273,182824
274,234053
274,78026
274,78024
274,78023
274,78022
274,78021
274,78020
274,78019
274,78018
274,78017
275,234053
275,78026
275,78024
275,78023
275,78022
275,78021
275,78020
275,78019
275,78018
275,78017
276,234053
276,78026
276,78024
276,78023
276,78022
276,78021
276,78020
276,78019
276,78018
276,78017
277,195002
277,159080
277,99605
277,63157
277,110445
277,174892
277,8226
277,221489
277,61103
277,148275
278,234053
278,78026
278,78024
278,78023
278,78022
278,78021
278,78020
278,78019
278,78018
278,78017
279,234053
279,78026
279,78024
279,78023
279,78022
279,78021
279,78020
