User ID,Item ID
53,47184
53,170441
53,92406
53,15547
54,71531
54,174741
54,115747
54,40439
54,60664
54,233391
54,118180
54,137441
54,143232
54,140273
55,234086
55,78037
55,78035
55,78034
55,78033
55,78032
55,78031
55,78030
55,78029
55,78028
56,549
56,14762
56,20862
56,54175
56,232195
56,219709
56,48673
56,210779
56,213754
56,9379
57,14703
57,86236
57,83467
57,47144
57,16452
57,166678
57,104125
57,79619
57,32128
57,86520
58,115747
58,228297
58,202650
58,136029
58,181851
58,210676
58,110908
58,222696
58,173966
58,40445
59,68863
59,47187
59,57077
59,112482
59,91311
59,208890
59,122316
59,201107
59,137441
59,124130
60,69193
60,115747
60,69322
60,137441
60,9910
60,65171
60,124130
60,196638
60,93830
60,57077
61,210676
61,94575
61,46067
61,180281
61,142006
61,45491
61,181851
61,156373
61,136533
61,225216
62,140273
62,168540
62,54175
62,4719
62,206434
62,97594
62,43379
62,69322
62,12653
62,147077
63,234086
63,78037
63,78035
63,78034
63,78033
63,78032
63,78031
63,78030
63,78029
63,78028
64,65171
64,114500
64,115747
64,221067
64,2399
64,124130
64,36599
64,151709
64,46796
64,183954
65,214615
65,124264
65,23433
65,160115
65,171216
65,33836
65,198566
65,139527
65,223186
65,78287
66,203021
66,83445
66,36599
66,198319
66,16452
66,94575
66,70199
66,124171
66,156373
66,180281
67,97803
67,139864
67,213308
67,54600
67,214615
67,70551
67,137989
67,106963
67,84408
67,78477
68,234086
68,78037
68,78035
68,78034
68,78033
68,78032
68,78031
68,78030
68,78029
68,78028
69,234086
69,78037
69,78035
69,78034
69,78033
69,78032
69,78031
69,78030
69,78029
69,78028
70,16452
70,210676
70,191702
70,96640
70,70199
70,115747
70,2324
70,135282
70,86405
70,104125
71,156944
71,182467
71,26356
71,208014
71,123561
71,15146
71,18045
71,124028
71,136907
71,216016
72,54175
72,160115
72,198566
72,117946
72,24723
72,140273
72,135294
72,171760
72,33321
72,65409
73,234086
73,78037
73,78035
73,78034
73,78033
73,78032
73,78031
73,78030
73,78029
73,78028
74,234086
74,78037
74,78035
74,78034
74,78033
74,78032
74,78031
74,78030
74,78029
74,78028
75,79907
75,207015
75,191174
75,209803
75,71310
75,17841
75,64536
75,224158
75,130293
75,141442
76,61478
76,16452
76,112432
76,36599
76,143633
76,226593
76,204935
76,221067
76,173910
76,150556
77,234086
77,78037
77,78035
77,78034
77,78033
77,78032
77,78031
77,78030
77,78029
77,78028
78,201107
78,47187
78,23970
78,124566
78,170669
78,178497
78,156373
78,223828
78,71310
78,149772
79,64536
79,137739
79,109387
79,220060
79,126425
79,134082
79,157685
79,55703
79,74501
79,137106
80,234086
80,78037
80,78035
80,78034
80,78033
80,78032
80,78031
80,78030
80,78029
80,78028
81,14443
81,126036
81,182595
81,63280
81,78209
81,148236
81,87685
81,196276
81,221682
81,50241
82,188083
82,124130
82,7151
82,184472
82,91102
82,49849
82,132608
82,203001
82,165135
82,85455
83,5928
83,126036
83,219190
83,183362
83,12113
83,229459
83,214908
83,114542
83,110924
83,140859
84,234086
84,78037
84,78035
84,78034
84,78033
84,78032
84,78031
84,78030
84,78029
84,78028
85,234086
85,78037
85,78035
85,78034
85,78033
85,78032
85,78031
85,78030
85,78029
85,78028
86,234086
86,78037
86,78035
86,78034
86,78033
86,78032
86,78031
86,78030
86,78029
86,78028
87,61515
87,175587
87,104291
87,232521
87,133699
87,147071
87,35093
87,17417
87,207406
87,111435
88,114500
88,169207
88,150831
88,144419
88,155467
88,178497
88,78210
88,51848
88,167993
88,114007
89,234086
89,78037
89,78035
89,78034
89,78033
89,78032
89,78031
89,78030
89,78029
89,78028
90,234086
90,78037
90,78035
90,78034
90,78033
90,78032
90,78031
90,78030
90,78029
90,78028
91,234086
91,78037
91,78035
91,78034
91,78033
91,78032
91,78031
91,78030
91,78029
91,78028
92,164289
92,115747
92,153598
92,31508
92,153396
92,196276
92,137989
92,151443
92,116015
92,115318
93,191174
93,56962
93,158917
93,211175
93,27641
93,137441
93,144705
93,115059
93,65171
93,182836
94,234086
94,78037
94,78035
94,78034
94,78033
94,78032
94,78031
94,78030
94,78029
94,78028
95,16452
95,63280
95,36599
95,196000
95,79907
95,127824
95,33542
95,84198
95,15705
95,204725
96,10526
96,117620
96,143883
96,229443
96,153489
96,134392
96,115747
96,137441
96,137845
96,150928
97,201006
97,123174
97,78801
97,126245
97,139864
97,168540
97,97594
97,119559
97,46118
97,5781
98,54477
98,60357
98,45042
98,74683
98,166352
98,125074
98,225134
98,115604
98,49261
98,87450
99,160115
99,9388
99,30968
99,86869
99,17734
99,195357
99,83666
99,166377
99,231698
99,51024
100,234086
100,78037
100,78035
100,78034
100,78033
100,78032
100,78031
100,78030
100,78029
100,78028
101,234086
101,78037
101,78035
101,78034
101,78033
101,78032
101,78031
101,78030
101,78029
101,78028
102,234086
102,78037
102,78035
102,78034
102,78033
102,78032
102,78031
102,78030
102,78029
102,78028
103,97594
103,17841
103,119105
103,1956
103,128173
103,106385
103,51040
103,86297
103,107844
103,30404
104,210676
104,172952
104,171583
104,61093
104,78728
104,115747
104,16452
104,70199
104,135342
104,44146
105,94575
105,23970
105,156373
105,85267
105,69322
105,180281
105,177430
105,124566
105,124171
105,113998
106,45491
106,110908
106,137739
106,63280
106,220060
106,85553
106,115747
106,74501
106,114500
106,157685
107,210779
107,34321
107,114500
107,211452
107,178470
107,28918
107,147171
107,217805
107,8154
107,149920
108,126245
108,189920
108,113519
108,118860
108,32878
108,148028
108,166412
108,143750
108,45320
108,132449
109,234086
109,78037
109,78035
109,78034
109,78033
109,78032
109,78031
109,78030
109,78029
109,78028
110,114500
110,115747
110,181335
110,181308
110,166850
110,36665
110,219709
110,82260
110,113998
110,2399
111,29307
111,170186
111,210676
111,90830
111,158917
111,94255
111,44486
111,211175
111,143755
111,209803
112,16452
112,228460
112,216099
112,52461
112,174741
112,105537
112,23138
112,117620
112,216679
112,212381
113,210676
113,136533
113,154165
113,224158
113,231035
113,196618
113,144470
113,71310
113,86141
113,41340
114,86141
114,114500
114,159412
114,39835
114,197821
114,221020
114,219709
114,109354
114,88222
114,18049
115,234086
115,78037
115,78035
115,78034
115,78033
115,78032
115,78031
115,78030
115,78029
115,78028
116,234086
116,78037
116,78035
116,78034
116,78033
116,78032
116,78031
116,78030
116,78029
116,78028
117,115747
117,114500
117,137441
117,169207
117,93830
117,153489
117,229443
117,90972
117,134392
117,181290
118,190268
118,165611
118,110908
118,176598
118,142006
118,122125
118,36599
118,48047
118,102471
118,6545
119,84221
119,224158
119,119559
119,71310
119,194982
119,196618
119,231035
119,172931
119,144470
119,110908
120,111574
120,183323
120,85553
120,10991
120,186490
120,83708
120,10915
120,186708
120,159412
120,223186
121,143115
121,178075
121,151263
121,2324
121,33321
121,218928
121,177584
121,115619
121,49238
121,114500
122,114500
122,143115
122,191313
122,229443
122,30968
122,219709
122,144419
122,186779
122,180043
122,153996
123,234086
123,78037
123,78035
123,78034
123,78033
123,78032
123,78031
123,78030
123,78029
123,78028
124,140273
124,2399
124,6975
124,67810
124,100623
124,216906
124,200256
124,55976
124,152521
124,73870
125,110908
125,102471
125,117620
125,136533
125,48047
125,168269
125,128641
125,193549
125,223062
125,48010
126,30968
126,36599
126,40491
126,24424
126,46131
126,137569
126,92064
126,131178
126,33379
126,53862
127,51662
127,54591
127,106844
127,54600
127,625
127,123174
127,139864
127,163494
127,3164
127,117620
128,115747
128,113998
128,16452
128,137441
128,90728
128,67904
128,115936
128,92247
128,72066
128,1378
129,115747
129,10526
129,85553
129,123454
129,230308
129,228460
129,221682
129,29307
129,46209
129,84198
130,234086
130,78037
130,78035
130,78034
130,78033
130,78032
130,78031
130,78030
130,78029
130,78028
131,178470
131,221436
131,137845
131,159412
131,82959
131,205234
131,18049
131,25038
131,5781
131,206209
132,234086
132,78037
132,78035
132,78034
132,78033
132,78032
132,78031
132,78030
132,78029
132,78028
133,234086
133,78037
133,78035
133,78034
133,78033
133,78032
133,78031
133,78030
133,78029
133,78028
134,125769
134,219709
134,135751
134,143150
134,216517
134,223725
134,202135
134,192529
134,211452
134,5511
135,164289
135,69193
135,117946
135,127652
135,155285
135,123700
135,69322
135,211452
135,134392
135,47187
136,223186
136,36599
136,73685
136,221020
136,16452
136,47187
136,87599
136,178497
136,161415
136,35180
137,69193
137,65171
137,137441
137,171760
137,192529
137,182537
137,139404
137,15146
137,156944
137,170441
138,41183
138,185365
138,4419
138,47674
138,192214
138,146969
138,138546
138,206249
138,16452
138,45991
139,234086
139,78037
139,78035
139,78034
139,78033
139,78032
139,78031
139,78030
139,78029
139,78028
140,213754
140,188083
140,186429
140,37065
140,94663
140,171760
140,157984
140,146409
140,209803
140,162917
141,213754
141,24587
141,174794
141,113506
141,188083
141,199518
141,31796
141,32738
141,123974
141,112934
142,124130
142,188083
142,139864
142,30866
142,148436
142,106844
142,156790
142,229223
142,7151
142,93830
143,164160
143,202650
143,185651
143,136029
143,40445
143,129517
143,223374
143,94223
143,218779
143,58769
144,234086
144,78037
144,78035
144,78034
144,78033
144,78032
144,78031
144,78030
144,78029
144,78028
145,85455
145,95644
145,190702
145,22794
145,139481
145,7947
145,107443
145,211581
145,188470
145,65722
146,70199
146,143883
146,51517
146,130055
146,92247
146,139682
146,204935
146,124130
146,117124
146,1378
147,234086
147,78037
147,78035
147,78034
147,78033
147,78032
147,78031
147,78030
147,78029
147,78028
148,127667
148,15547
148,87816
148,38639
148,164521
148,132267
148,146969
148,114500
148,170669
148,156790
149,234086
149,78037
149,78035
149,78034
149,78033
149,78032
149,78031
149,78030
149,78029
149,78028
150,105408
150,20195
150,12566
150,106963
150,143755
150,186429
150,60261
150,217247
150,188129
150,185240
151,234086
151,78037
151,78035
151,78034
151,78033
151,78032
151,78031
151,78030
151,78029
151,78028
152,234086
152,78037
152,78035
152,78034
152,78033
152,78032
152,78031
152,78030
152,78029
152,78028
153,234086
153,78037
153,78035
153,78034
153,78033
153,78032
153,78031
153,78030
153,78029
153,78028
154,234086
154,78037
154,78035
154,78034
154,78033
154,78032
154,78031
154,78030
154,78029
154,78028
155,115747
155,129552
155,137441
155,65171
155,46796
155,84987
155,69193
155,36599
155,85918
155,40722
156,97594
156,89718
156,190702
156,113998
156,54175
156,26794
156,153489
156,117946
156,71669
156,71781
157,234086
157,78037
157,78035
157,78034
157,78033
157,78032
157,78031
157,78030
157,78029
157,78028
158,9358
158,222075
158,147219
158,157460
158,130293
158,132449
158,52146
158,71531
158,214863
158,79442
159,175834
159,48010
159,65171
159,137441
159,109816
159,28954
159,209846
159,89693
159,178149
159,229532
160,234086
160,78037
160,78035
160,78034
160,78033
160,78032
160,78031
160,78030
160,78029
160,78028
161,213754
161,115056
161,186429
161,52461
161,94241
161,213246
161,190691
161,224972
161,224295
161,188083
162,221067
162,114500
162,117620
162,178470
162,186145
162,149744
162,210779
162,98865
162,82310
162,205064
163,164446
163,155285
163,189496
163,21693
163,211452
163,69193
163,186090
163,63280
163,115747
163,46699
164,156373
164,94575
164,74965
164,95233
164,97803
164,115056
164,36715
164,46067
164,180281
164,73870
165,143883
165,63280
165,210676
165,9388
165,164160
165,178470
165,183439
165,47188
165,160115
165,112934
166,234086
166,78037
166,78035
166,78034
166,78033
166,78032
166,78031
166,78030
166,78029
166,78028
167,234086
167,78037
167,78035
167,78034
167,78033
167,78032
167,78031
167,78030
167,78029
167,78028
168,210676
168,126330
168,52461
168,163060
168,221067
168,2324
168,134082
168,105537
168,93233
168,224295
169,192412
169,44797
169,228348
169,41567
169,103299
169,105408
169,10526
169,98962
169,103138
169,182449
170,48913
170,147301
170,171577
170,187752
170,136533
170,177772
170,45322
170,63280
170,358
170,67710
171,132267
171,182595
171,115747
171,164289
171,78209
171,137989
171,68572
171,15547
171,153434
171,112482
172,123749
172,10991
172,126036
172,214615
172,174403
172,14443
172,19390
172,229459
172,103017
172,181290
173,234086
173,78037
173,78035
173,78034
173,78033
173,78032
173,78031
173,78030
173,78029
173,78028
174,178470
174,17841
174,160115
174,220599
174,198566
174,44486
174,140062
174,210676
174,195651
174,204430
175,71531
175,186779
175,10526
175,137441
175,161977
175,213754
175,30866
175,117946
175,187322
175,52146
176,29307
176,84987
176,31832
176,161565
176,213308
176,8111
176,128173
176,7857
176,199112
176,6545
177,106844
177,135282
177,71531
177,186779
177,157984
177,139864
177,146969
177,127667
177,168403
177,30866
178,221020
178,109354
178,229276
178,206688
178,180308
178,208549
178,124130
178,40323
178,88222
178,137441
179,115747
179,164446
179,114585
179,192529
179,153396
179,5937
179,153598
179,170186
179,69193
179,123454
180,156944
180,105408
180,199898
180,45473
180,206080
180,208014
180,92829
180,139404
180,202045
180,26356
181,69193
181,112432
181,135036
181,114500
181,73685
181,191067
181,184472
181,99498
181,78947
181,106385
182,206249
182,204935
182,143755
182,84221
182,41183
182,85918
182,191183
182,16452
182,217247
182,48030
183,146969
183,204935
183,104173
183,59132
183,16452
183,132808
183,165576
183,183454
183,152150
183,137989
184,234086
184,78037
184,78035
184,78034
184,78033
184,78032
184,78031
184,78030
184,78029
184,78028
185,214615
185,204935
185,226394
185,137441
185,69628
185,79907
185,6949
185,59394
185,92247
185,156828
186,210676
186,69322
186,106844
186,142755
186,191183
186,106385
186,155285
186,127652
186,161496
186,174794
187,105408
187,175780
187,47187
187,214615
187,158523
187,89133
187,127330
187,153009
187,171216
187,142258
188,71531
188,137845
188,104880
188,137441
188,127667
188,97594
188,88726
188,15932
188,51170
188,117620
189,234086
189,78037
189,78035
189,78034
189,78033
189,78032
189,78031
189,78030
189,78029
189,78028
190,143189
190,84221
190,91739
190,119559
190,115056
190,46118
190,90930
190,85553
190,84198
190,119285
191,234086
191,78037
191,78035
191,78034
191,78033
191,78032
191,78031
191,78030
191,78029
191,78028
192,234086
192,78037
192,78035
192,78034
192,78033
192,78032
192,78031
192,78030
192,78029
192,78028
193,63280
193,549
193,190702
193,35948
193,113998
193,2324
193,32738
193,81390
193,117620
193,164446
194,63280
194,156373
194,94575
194,24862
194,45491
194,31832
194,47187
194,157984
194,23970
194,49309
195,115747
195,134392
195,219709
195,19259
195,144419
195,206209
195,92247
195,1378
195,137845
195,114500
196,79907
196,197731
196,16452
196,85553
196,214615
196,85593
196,209332
196,36599
196,179793
196,192747
197,189404
197,105408
197,45705
197,70603
197,62216
197,193614
197,18540
197,229609
197,161414
197,155118
198,234086
198,78037
198,78035
198,78034
198,78033
198,78032
198,78031
198,78030
198,78029
198,78028
199,12932
199,210676
199,112342
199,80052
199,86141
199,39835
199,221436
199,115747
199,46796
199,94575
200,63280
200,113998
200,84221
200,214615
200,70551
200,46209
200,231606
200,139682
200,51563
200,166850
201,234086
201,78037
201,78035
201,78034
201,78033
201,78032
201,78031
201,78030
201,78029
201,78028
202,63280
202,117946
202,149920
202,143115
202,137739
202,134392
202,97594
202,86962
202,103071
202,84558
203,234086
203,78037
203,78035
203,78034
203,78033
203,78032
203,78031
203,78030
203,78029
203,78028
204,97594
204,54175
204,162755
204,60543
204,207737
204,148874
204,234020
204,138546
204,168540
204,134392
205,110908
205,143189
205,119559
205,150831
205,81937
205,182136
205,85553
205,43018
205,70199
205,7917
206,115747
206,65171
206,192529
206,181290
206,95005
206,3938
206,10526
206,139404
206,39835
206,225488
207,57651
207,12494
207,132969
207,9361
207,68987
207,205219
207,19960
207,170265
207,16854
207,2569
208,234086
208,78037
208,78035
208,78034
208,78033
208,78032
208,78031
208,78030
208,78029
208,78028
209,63280
209,69322
209,224158
209,47187
209,27202
209,102961
209,71310
209,211452
209,159316
209,210779
210,210676
210,171583
210,61093
210,78728
210,98159
210,74220
210,186956
210,135342
210,226099
210,18345
211,124130
211,106385
211,80904
211,106844
211,217247
211,195357
211,141372
211,25156
211,70199
211,160115
212,107503
212,161977
212,143150
212,113369
212,130521
212,115747
212,181852
212,29176
212,231468
212,187921
213,63280
213,96640
213,174741
213,16452
213,228460
213,78046
213,83672
213,162755
213,160660
213,113470
214,115747
214,212897
214,225488
214,182595
214,210676
214,57651
214,164160
214,164446
214,203021
214,166516
215,33321
215,191313
215,113998
215,114500
215,132449
215,143115
215,35588
215,179480
215,147354
215,50977
216,234086
216,78037
216,78035
216,78034
216,78033
216,78032
216,78031
216,78030
216,78029
216,78028
217,115747
217,103299
217,69193
217,47187
217,211452
217,110908
217,9910
217,213803
217,155285
217,136533
218,94068
218,156811
218,99498
218,132666
218,12932
218,214595
218,167924
218,178826
218,38312
218,91333
219,30968
219,161565
219,213308
219,78477
219,114500
219,124130
219,6545
219,187912
219,146969
219,176598
220,140273
220,213754
220,18049
220,549
220,7306
220,155285
220,82362
220,52146
220,34287
220,226382
221,80904
221,110706
221,63280
221,210779
221,106385
221,211452
221,76542
221,215443
221,100717
221,192529
222,78209
222,30968
222,213754
222,144499
222,44878
222,154382
222,143633
222,184472
222,188083
222,212884
223,234086
223,78037
223,78035
223,78034
223,78033
223,78032
223,78031
223,78030
223,78029
223,78028
224,148436
224,134303
224,145217
224,34465
224,178937
224,197213
224,176822
224,188457
224,1439
224,76167
225,127667
225,93830
225,85553
225,110908
225,106844
225,155285
225,69322
225,37996
225,69193
225,123454
226,30968
226,18049
226,63280
226,223430
226,99498
226,9388
226,157984
226,19418
226,39714
226,44847
227,234086
227,78037
227,78035
227,78034
227,78033
227,78032
227,78031
227,78030
227,78029
227,78028
228,100516
228,206080
228,152974
228,78625
228,24144
228,222876
228,83973
228,28851
228,202045
228,145147
229,234086
229,78037
229,78035
229,78034
229,78033
229,78032
229,78031
229,78030
229,78029
229,78028
230,47187
230,93237
230,213803
230,229441
230,195936
230,29506
230,71560
230,212725
230,199675
230,23730
231,234086
231,78037
231,78035
231,78034
231,78033
231,78032
231,78031
231,78030
231,78029
231,78028
232,149772
232,231151
232,151371
232,187656
232,63817
232,140900
232,157897
232,64200
232,44050
232,11970
233,212967
233,71531
233,124130
233,97594
233,100312
233,177019
233,17841
233,198857
233,65171
233,90086
234,137227
234,214627
234,196000
234,71310
234,73571
234,134811
234,26559
234,113621
234,228645
234,196606
235,234086
235,78037
235,78035
235,78034
235,78033
235,78032
235,78031
235,78030
235,78029
235,78028
236,104638
236,93472
236,36608
236,5429
236,166479
236,220550
236,103676
236,196322
236,127667
236,220724
237,186779
237,126036
237,183439
237,213754
237,148236
237,87685
237,212854
237,174741
237,105644
237,14443
238,234086
238,78037
238,78035
238,78034
238,78033
238,78032
238,78031
238,78030
238,78029
238,78028
239,234086
239,78037
239,78035
239,78034
239,78033
239,78032
239,78031
239,78030
239,78029
239,78028
240,198566
240,178470
240,160115
240,86869
240,219190
240,44486
240,90830
240,183362
240,142006
240,143883
241,97803
241,193793
241,48312
241,105408
241,213754
241,23970
241,18049
241,171760
241,82074
241,52560
242,146969
242,84198
242,126245
242,118362
242,119105
242,228645
242,196606
242,185479
242,209201
242,70551
243,126036
243,14443
243,148236
243,87685
243,63280
243,44878
243,78209
243,82260
243,162277
243,34321
244,45991
244,61478
244,4419
244,47674
244,192214
244,206249
244,54600
244,185365
244,212381
244,146969
245,84987
245,31832
245,128173
245,78287
245,153396
245,8111
245,213439
245,166412
245,217829
245,140062
246,94898
246,164289
246,45322
246,7917
246,76336
246,124655
246,174794
246,51170
246,136563
246,137845
247,71531
247,128173
247,174741
247,84987
247,166412
247,127667
247,18478
247,38617
247,51040
247,129552
248,47713
248,106385
248,114500
248,54175
248,69628
248,79907
248,211452
248,198566
248,225228
248,153996
249,227759
249,113095
249,41899
249,114128
249,198566
249,141822
249,86869
249,50426
249,230100
249,109011
250,16452
250,196606
250,228645
250,97803
250,203021
250,156373
250,126036
250,111574
250,63280
250,182595
251,69193
251,178497
251,209524
251,16452
251,73685
251,144648
251,36599
251,26549
251,6726
251,84504
252,105537
252,52461
252,137441
252,1315
252,117620
252,115056
252,115747
252,139404
252,214742
252,94357
253,26334
253,170669
253,103066
253,144213
253,92539
253,71909
253,150867
253,192403
253,68423
253,59432
254,234086
254,78037
254,78035
254,78034
254,78033
254,78032
254,78031
254,78030
254,78029
254,78028
255,234086
255,78037
255,78035
255,78034
255,78033
255,78032
255,78031
255,78030
255,78029
255,78028
256,212897
256,53392
256,158499
256,57898
256,57651
256,63280
256,2998
256,229377
256,176046
256,144748
257,36599
257,160115
257,17841
257,84987
257,25156
257,99498
257,220599
257,9388
257,124130
257,44486
258,234086
258,78037
258,78035
258,78034
258,78033
258,78032
258,78031
258,78030
258,78029
258,78028
259,219709
259,115747
259,197821
259,1378
259,140273
259,229443
259,39835
259,86141
259,206291
259,137441
260,234086
260,78037
260,78035
260,78034
260,78033
260,78032
260,78031
260,78030
260,78029
260,78028
261,87816
261,132267
261,38639
261,155719
261,202272
261,227818
261,13073
261,3911
261,210288
261,125251
262,63280
262,148436
262,84221
262,156790
262,10991
262,126036
262,59194
262,156373
262,144451
262,36703
263,234086
263,78037
263,78035
263,78034
263,78033
263,78032
263,78031
263,78030
263,78029
263,78028
264,117946
264,10526
264,117620
264,93830
264,127667
264,155285
264,106844
264,210779
264,18478
264,211452
265,234086
265,78037
265,78035
265,78034
265,78033
265,78032
265,78031
265,78030
265,78029
265,78028
266,234086
266,78037
266,78035
266,78034
266,78033
266,78032
266,78031
266,78030
266,78029
266,78028
267,36599
267,168111
267,23180
267,28728
267,13767
267,57463
267,228004
267,9149
267,62113
267,175137
268,9388
268,27612
268,224972
268,121233
268,190585
268,164446
268,63280
268,88781
268,76848
268,18348
269,65171
269,162755
269,124130
269,54477
269,115747
269,180308
269,208549
269,206688
269,212967
269,192529
270,61367
270,20205
270,18104
270,195478
270,52461
270,120367
270,124130
270,70598
270,54439
270,217247
271,16452
271,84987
271,79907
271,63280
271,59132
271,85918
271,115747
271,210676
271,129552
271,44059
272,219709
272,137733
272,125769
272,150846
272,228387
272,146969
272,227855
272,197925
272,145129
272,129226
273,234086
273,78037
273,78035
273,78034
273,78033
273,78032
273,78031
273,78030
273,78029
273,78028
274,117620
274,164289
274,6949
274,20568
274,74248
274,113998
274,139864
274,208318
274,170186
274,625
275,51796
275,114845
275,38881
275,69460
275,182595
275,188577
275,118362
275,113998
275,26812
275,192045
276,115747
276,137441
276,84987
276,124130
276,65171
276,69628
276,123454
276,153396
276,129552
276,5937
277,174741
277,71531
277,84987
277,124130
277,213754
277,65171
277,225216
277,188083
277,150831
277,82171
278,234086
278,78037
278,78035
278,78034
278,78033
278,78032
278,78031
278,78030
278,78029
278,78028
279,16452
279,107106
279,97594
279,224295
279,36599
279,107844
279,224142
279,104880
